"GeographyCode","KS606EW0001","KS606EW0002","KS606EW0003","KS606EW0004","KS606EW0005","KS606EW0006","KS606EW0007","KS606EW0008","KS606EW0009","KS606EW0010","KS606EW0011","KS606EW0012","KS606EW0013","KS606EW0014","KS606EW0015","KS606EW0016","KS606EW0017","KS606EW0018","KS606EW0019","KS606EW0020","KS606EW0021","KS606EW0022","KS606EW0023","KS606EW0024","KS606EW0025","KS606EW0026","KS606EW0027","KS606EW0028","KS606EW0029","KS606EW0030","KS606EW0031","KS606EW0032","KS606EW0033","KS606EW0034","KS606EW0035","KS606EW0036","KS606EW0037"
"E01018899",396,12,2,55,2,4,63,46,19,42,10,1,6,26,10,25,25,25,23,3.03030303030303,0.505050505050505,13.8888888888889,0.505050505050505,1.01010101010101,15.9090909090909,11.6161616161616,4.7979797979798,10.6060606060606,2.52525252525253,0.252525252525253,1.51515151515152,6.56565656565657,2.52525252525253,6.31313131313131,6.31313131313131,6.31313131313131,5.80808080808081
"E01018900",375,8,1,56,2,7,41,64,19,24,10,4,7,21,17,26,20,29,19,2.13333333333333,0.266666666666667,14.9333333333333,0.533333333333333,1.86666666666667,10.9333333333333,17.0666666666667,5.06666666666667,6.4,2.66666666666667,1.06666666666667,1.86666666666667,5.6,4.53333333333333,6.93333333333333,5.33333333333333,7.73333333333333,5.06666666666667
"E01018901",373,10,3,44,5,7,57,43,19,26,12,10,4,32,19,16,27,23,16,2.68096514745308,0.804289544235925,11.7962466487936,1.34048257372654,1.87667560321716,15.2815013404826,11.5281501340483,5.09383378016086,6.97050938337802,3.2171581769437,2.68096514745308,1.07238605898123,8.57908847184987,5.09383378016086,4.28954423592493,7.23860589812332,6.16621983914209,4.28954423592493
"E01018902",303,51,2,24,0,1,53,29,10,24,3,4,5,19,16,30,12,3,17,16.8316831683168,0.66006600660066,7.92079207920792,0,0.33003300330033,17.4917491749175,9.57095709570957,3.3003300330033,7.92079207920792,0.99009900990099,1.32013201320132,1.65016501650165,6.27062706270627,5.28052805280528,9.9009900990099,3.96039603960396,0.99009900990099,5.61056105610561
"E01018903",886,33,0,53,0,5,34,29,15,25,5,2,2,21,12,603,18,16,13,3.72460496613995,0,5.98194130925508,0,0.564334085778781,3.83747178329571,3.27313769751693,1.69300225733634,2.82167042889391,0.564334085778781,0.225733634311512,0.225733634311512,2.37020316027088,1.35440180586907,68.058690744921,2.03160270880361,1.8058690744921,1.46726862302483
"E01018904",433,16,4,32,1,4,77,50,17,34,9,2,6,24,26,58,29,29,15,3.69515011547344,0.92378752886836,7.39030023094688,0.23094688221709,0.92378752886836,17.7829099307159,11.5473441108545,3.92609699769053,7.85219399538106,2.07852193995381,0.46189376443418,1.38568129330254,5.54272517321016,6.00461893764434,13.3949191685912,6.69745958429561,6.69745958429561,3.46420323325635
"E01018905",345,31,6,30,0,1,59,48,22,18,6,3,7,21,20,29,17,18,9,8.98550724637681,1.73913043478261,8.69565217391304,0,0.289855072463768,17.1014492753623,13.9130434782609,6.3768115942029,5.21739130434783,1.73913043478261,0.869565217391304,2.02898550724638,6.08695652173913,5.79710144927536,8.40579710144928,4.92753623188406,5.21739130434783,2.60869565217391
"E01018906",284,10,1,38,1,2,47,42,5,21,11,3,4,16,12,31,17,11,12,3.52112676056338,0.352112676056338,13.3802816901408,0.352112676056338,0.704225352112676,16.5492957746479,14.7887323943662,1.76056338028169,7.3943661971831,3.87323943661972,1.05633802816901,1.40845070422535,5.63380281690141,4.22535211267606,10.9154929577465,5.98591549295775,3.87323943661972,4.22535211267606
"E01018907",262,7,0,21,1,1,47,40,16,16,6,2,7,14,11,35,10,17,11,2.67175572519084,0,8.01526717557252,0.381679389312977,0.381679389312977,17.9389312977099,15.2671755725191,6.10687022900763,6.10687022900763,2.29007633587786,0.763358778625954,2.67175572519084,5.34351145038168,4.19847328244275,13.3587786259542,3.81679389312977,6.48854961832061,4.19847328244275
"E01018908",397,16,3,50,6,12,68,73,25,23,9,3,2,13,24,19,18,17,16,4.03022670025189,0.755667506297229,12.5944584382872,1.51133501259446,3.02267002518892,17.1284634760705,18.3879093198992,6.29722921914358,5.79345088161209,2.26700251889169,0.755667506297229,0.503778337531486,3.27455919395466,6.04534005037783,4.78589420654912,4.53400503778338,4.28211586901763,4.03022670025189
